206
8	20	2021	20	0	PXB	8	20	2021	21	45	NKX
8	21	2021	20	0	PXB	8	21	2021	21	45	NKX
8	22	2021	20	0	PXB	8	22	2021	21	45	NKX
8	23	2021	20	0	PXB	8	23	2021	21	45	NKX
8	24	2021	20	0	PXB	8	24	2021	21	45	NKX
8	25	2021	20	0	PXB	8	25	2021	21	45	NKX
8	12	2021	7	55	NKX	8	12	2021	9	0	PLM
8	13	2021	7	55	NKX	8	13	2021	9	0	PLM
8	14	2021	7	55	NKX	8	14	2021	9	0	PLM
8	15	2021	7	55	NKX	8	15	2021	9	0	PLM
8	16	2021	7	55	NKX	8	16	2021	9	0	PLM
8	17	2021	7	55	NKX	8	17	2021	9	0	PLM
8	18	2021	7	55	NKX	8	18	2021	9	0	PLM
8	19	2021	7	55	NKX	8	19	2021	9	0	PLM
8	20	2021	7	55	NKX	8	20	2021	9	0	PLM
8	21	2021	7	55	NKX	8	21	2021	9	0	PLM
8	22	2021	7	55	NKX	8	22	2021	9	0	PLM
8	23	2021	7	55	NKX	8	23	2021	9	0	PLM
8	24	2021	7	55	NKX	8	24	2021	9	0	PLM
8	25	2021	7	55	NKX	8	25	2021	9	0	PLM
8	12	2021	9	40	PLM	8	12	2021	10	50	NKX
8	13	2021	9	40	PLM	8	13	2021	10	50	NKX
8	14	2021	9	40	PLM	8	14	2021	10	50	NKX
8	15	2021	9	40	PLM	8	15	2021	10	50	NKX
8	16	2021	9	40	PLM	8	16	2021	10	50	NKX
8	17	2021	9	40	PLM	8	17	2021	10	50	NKX
8	18	2021	9	40	PLM	8	18	2021	10	50	NKX
8	19	2021	9	40	PLM	8	19	2021	10	50	NKX
8	20	2021	9	40	PLM	8	20	2021	10	50	NKX
8	21	2021	9	40	PLM	8	21	2021	10	50	NKX
8	22	2021	9	40	PLM	8	22	2021	10	50	NKX
8	23	2021	9	40	PLM	8	23	2021	10	50	NKX
8	24	2021	9	40	PLM	8	24	2021	10	50	NKX
8	25	2021	9	40	PLM	8	25	2021	10	50	NKX
8	11	2021	11	30	NKX	8	11	2021	13	50	XGS
8	12	2021	11	30	NKX	8	12	2021	13	50	XGS
8	13	2021	11	30	NKX	8	13	2021	13	50	XGS
8	14	2021	11	30	NKX	8	14	2021	13	50	XGS
8	15	2021	11	30	NKX	8	15	2021	13	50	XGS
8	16	2021	11	30	NKX	8	16	2021	13	50	XGS
8	17	2021	11	30	NKX	8	17	2021	13	50	XGS
8	18	2021	11	30	NKX	8	18	2021	13	50	XGS
8	19	2021	11	30	NKX	8	19	2021	13	50	XGS
8	20	2021	11	30	NKX	8	20	2021	13	50	XGS
8	21	2021	11	30	NKX	8	21	2021	13	50	XGS
8	22	2021	11	30	NKX	8	22	2021	13	50	XGS
8	23	2021	11	30	NKX	8	23	2021	13	50	XGS
8	24	2021	11	30	NKX	8	24	2021	13	50	XGS
8	25	2021	11	30	NKX	8	25	2021	13	50	XGS
8	11	2021	14	30	XGS	8	11	2021	16	50	NKX
8	12	2021	14	30	XGS	8	12	2021	16	50	NKX
8	13	2021	14	30	XGS	8	13	2021	16	50	NKX
8	14	2021	14	30	XGS	8	14	2021	16	50	NKX
8	15	2021	14	30	XGS	8	15	2021	16	50	NKX
8	16	2021	14	30	XGS	8	16	2021	16	50	NKX
8	17	2021	14	30	XGS	8	17	2021	16	50	NKX
8	18	2021	14	30	XGS	8	18	2021	16	50	NKX
8	19	2021	14	30	XGS	8	19	2021	16	50	NKX
8	20	2021	14	30	XGS	8	20	2021	16	50	NKX
8	21	2021	14	30	XGS	8	21	2021	16	50	NKX
8	22	2021	14	30	XGS	8	22	2021	16	50	NKX
8	23	2021	14	30	XGS	8	23	2021	16	50	NKX
8	24	2021	14	30	XGS	8	24	2021	16	50	NKX
8	25	2021	14	30	XGS	8	25	2021	16	50	NKX
8	18	2021	18	40	NKX	8	18	2021	21	0	XGS
8	18	2021	21	40	XGS	8	19	2021	0	0	NKX
8	14	2021	7	30	NKX	8	14	2021	9	50	XGS
8	16	2021	7	30	NKX	8	16	2021	9	50	XGS
8	17	2021	7	30	NKX	8	17	2021	9	50	XGS
8	18	2021	7	30	NKX	8	18	2021	9	50	XGS
8	19	2021	7	30	NKX	8	19	2021	9	50	XGS
8	20	2021	7	30	NKX	8	20	2021	9	50	XGS
8	21	2021	7	30	NKX	8	21	2021	9	50	XGS
8	22	2021	7	30	NKX	8	22	2021	9	50	XGS
8	23	2021	7	30	NKX	8	23	2021	9	50	XGS
8	24	2021	7	30	NKX	8	24	2021	9	50	XGS
8	25	2021	7	30	NKX	8	25	2021	9	50	XGS
8	12	2021	10	30	XGS	8	12	2021	12	50	NKX
8	14	2021	10	30	XGS	8	14	2021	12	50	NKX
8	15	2021	10	30	XGS	8	15	2021	12	50	NKX
8	16	2021	10	30	XGS	8	16	2021	12	50	NKX
8	17	2021	10	30	XGS	8	17	2021	12	50	NKX
8	18	2021	10	30	XGS	8	18	2021	12	50	NKX
8	19	2021	10	30	XGS	8	19	2021	12	50	NKX
8	20	2021	10	30	XGS	8	20	2021	12	50	NKX
8	21	2021	10	30	XGS	8	21	2021	12	50	NKX
8	22	2021	10	30	XGS	8	22	2021	12	50	NKX
8	23	2021	10	30	XGS	8	23	2021	12	50	NKX
8	24	2021	10	30	XGS	8	24	2021	12	50	NKX
8	25	2021	10	30	XGS	8	25	2021	12	50	NKX
