465
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
1	0	1	TGD	680	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
0	1	1	TGD	600	20
